0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
1.8779248855070521e-06,-1.8293308050593813e-06,-1.2554701635416868e-09,-3.0278986297181826e-09,-1.993982024448568e-09,-1.587800500949781e-09,-1.218544570496348e-09,-9.96991012224284e-10,-1.6616516870404752e-09,1.634288041479046e-36,6.960856472966307e-36,5.116733917519581e-35,2.3114078769362903e-34,5.197439499814843e-35,-6.57008004349265e-33,2.542225842300738e-35,-3.6559628779753474e-35,-6.85997449509723e-36,-6.136206833073325e-33,6.972962310310597e-35,6.537152165916184e-35,0.0,0.0,-4.358101443944123e-36,4.358101443944123e-36,-8.716202887888246e-36,-2.440536808608709e-34,2.6148608663664737e-35,2.1790507219720614e-35,-3.377528619056695e-35,1.4163829692818398e-35,5.4476268049301536e-36,-1.3074304331832369e-35,-2.7238134024650767e-35,7.626677526902215e-36,1.673510954474543e-32,-1.0350490929367291e-35,-1.634288041479046e-35,-6.972962310310597e-35,2.6148608663664737e-35,1.0598902711672106e-32,-1.5689165198198842e-34,-7.408772454705008e-35,6.972962310310597e-35,-7.081914846409199e-36,5.4476268049301536e-36,-2.9961947427115845e-36,-1.7432405775776492e-35,-6.972962310310597e-35,3.4864811551552983e-35,5.665531877127359e-35,1.1156739696496955e-33,5.4476268049301536e-36,1.0895253609860307e-35,0.0,-6.537152165916184e-36,-5.0205328634236296e-33,-6.537152165916184e-35,3.4864811551552983e-35,1.7432405775776492e-35,-1.7432405775776492e-35,-9.805728248874276e-36,1.3074304331832369e-35,0.0,1.917564635335414e-34,-3.268576082958092e-36,-1.1440016290353322e-35,-4.902864124437138e-36,-2.1790507219720614e-36,8.17144020739523e-36,2.1790507219720614e-36,4.358101443944123e-35,-4.358101443944123e-36,-1.0895253609860307e-36,-1.3074304331832369e-35,-1.3074304331832369e-35,0.0,5.229721732732947e-35,-5.992389485423169e-36,-5.578369848248477e-33,4.902864124437138e-36,1.8804400674795937e-35,9.78555185330046e-36,1.0394878999629685e-34,7.52046898060165e-33,1.9692162080043812e-35,2.7633591377897548e-34,7.473336920541218e-35,4.8423349377156916e-36,-6.537152165916184e-36
-1.8293308050593813e-06,2.7170376483566076e-05,-6.547078670738834e-07,-1.5790013264723045e-06,-1.0398301418232264e-06,-8.280128907110845e-07,-6.35451753336414e-07,-5.199150709116132e-07,-8.665251181860227e-07,7.276134584671926e-35,3.0990943601380427e-34,2.278058926756544e-33,1.0290789852098961e-32,2.3139904555697387e-33,-2.925113897624554e-31,1.131843157615633e-33,-1.62769825523772e-33,-3.0541799491215493e-34,-2.7319459987248193e-31,3.104484089460022e-33,2.9104538338687706e-33,0.0,0.0,-1.9403025559125136e-34,1.9403025559125136e-34,-3.880605111825027e-34,-1.0865694313110077e-32,1.1641815335475082e-33,9.701512779562568e-34,-1.503734480832198e-33,6.30598330671567e-34,2.425378194890642e-34,-5.820907667737541e-34,-1.2126890974453212e-33,3.395529472846899e-34,7.450761814704053e-31,-4.60821857029222e-34,-7.276134584671927e-34,-3.104484089460022e-33,1.1641815335475082e-33,4.718815815979234e-31,-6.985089201285049e-33,-3.2985143450512734e-33,3.104484089460022e-33,-3.152991653357835e-34,2.425378194890642e-34,-1.3339580071898532e-34,-7.761210223650054e-34,-3.104484089460022e-33,1.552242044730011e-33,2.522393322686268e-33,4.967174543136035e-32,2.425378194890642e-34,4.850756389781284e-34,0.0,-2.9104538338687706e-34,-2.2352285444112157e-31,-2.9104538338687706e-33,1.552242044730011e-33,7.761210223650054e-34,-7.761210223650054e-34,-4.365680750803156e-34,5.820907667737541e-34,0.0,8.53733124601506e-33,-1.4552269169343853e-34,-5.093294209270349e-34,-2.182840375401578e-34,-9.701512779562568e-35,3.6380672923359633e-34,9.701512779562568e-35,1.9403025559125136e-33,-1.9403025559125136e-34,-4.850756389781284e-35,-5.820907667737541e-34,-5.820907667737541e-34,0.0,2.3283630670950164e-33,-2.6679160143797063e-34,-2.4835872715680175e-31,2.182840375401578e-34,8.372046213474365e-34,4.356697868599857e-34,4.627980911139477e-33,3.3482435809287347e-31,8.767293030419507e-34,1.2302955465637864e-32,3.327259568101829e-33,2.1558917287916817e-34,-2.9104538338687706e-34
-1.2554701635416868e-09,-6.547078670738834e-07,6.729055767075318e-07,-1.0836689832675632e-09,-7.136356719079077e-10,-5.682654424451852e-10,-4.3611068838816447e-10,-3.5681783595395383e-10,-5.946963932565885e-10,-3.908080099189023e-37,-1.664552634839769e-36,-1.223566806363378e-35,-5.527279705717216e-35,-1.2428659673470277e-35,1.571106097356938e-33,-6.079235709849592e-36,8.742519925593222e-36,1.6404286836102072e-36,1.4673538079088386e-33,-1.6674475089873164e-35,-1.563232039675609e-35,0.0,0.0,1.0421546931170728e-36,-1.0421546931170728e-36,2.0843093862341456e-36,5.836066281455608e-35,-6.252928158702437e-36,-5.210773465585364e-36,8.076698871657314e-36,-3.387002752630487e-36,-1.302693366396341e-36,3.126464079351218e-36,6.513466831981705e-36,-1.8237707129548775e-36,-4.001874021569559e-33,2.4751173961530478e-36,3.908080099189023e-36,1.6674475089873164e-35,-6.252928158702437e-36,-2.534520213660721e-33,3.751756895221462e-35,1.7716629782990238e-35,-1.6674475089873164e-35,1.6935013763152433e-36,-1.302693366396341e-36,7.164813515179876e-37,4.168618772468291e-36,1.6674475089873164e-35,-8.337237544936582e-36,-1.3548011010521947e-35,-2.6679160143797063e-34,-1.302693366396341e-36,-2.605386732792682e-36,0.0,1.563232039675609e-36,1.200562206470868e-33,1.563232039675609e-35,-8.337237544936582e-36,-4.168618772468291e-36,4.168618772468291e-36,2.344848059513414e-36,-3.126464079351218e-36,0.0,-4.5854806497151205e-35,7.816160198378046e-37,2.735656069432316e-36,1.172424029756707e-36,5.210773465585364e-37,-1.9540400495945114e-36,-5.210773465585364e-37,-1.0421546931170728e-35,1.0421546931170728e-36,2.605386732792682e-37,3.126464079351218e-36,3.126464079351218e-36,0.0,-1.2505856317404873e-35,1.4329627030359752e-36,1.3339580071898532e-33,-1.172424029756707e-36,-4.496704509190333e-36,-2.3400232692675015e-36,-2.4857319346940554e-35,-1.7983730171003945e-33,-4.708995280010477e-36,-6.608032720801588e-35,-1.7871023070859433e-35,-1.1579496590189698e-36,1.563232039675609e-36
-3.0278986297181826e-09,-1.5790013264723045e-06,-1.0836689832675632e-09,1.6213600346712022e-06,-1.7211213263661239e-09,-1.3705225376619228e-09,-1.0517963661126324e-09,-8.605606631830619e-10,-1.4342677719717736e-09,-7.816160198378046e-37,-3.329105269679538e-36,-2.447133612726756e-35,-1.1054559411434433e-34,-2.4857319346940554e-35,3.142212194713876e-33,-1.2158471419699183e-35,1.7485039851186443e-35,3.2808573672204144e-36,2.934707615817677e-33,-3.334895017974633e-35,-3.126464079351218e-35,0.0,0.0,2.0843093862341456e-36,-2.0843093862341456e-36,4.168618772468291e-36,1.1672132562911216e-34,-1.2505856317404873e-35,-1.0421546931170728e-35,1.6153397743314628e-35,-6.774005505260973e-36,-2.605386732792682e-36,6.252928158702437e-36,1.302693366396341e-35,-3.647541425909755e-36,-8.003748043139119e-33,4.9502347923060955e-36,7.816160198378045e-36,3.334895017974633e-35,-1.2505856317404873e-35,-5.069040427321442e-33,7.503513790442925e-35,3.5433259565980476e-35,-3.334895017974633e-35,3.387002752630487e-36,-2.605386732792682e-36,1.4329627030359752e-36,8.337237544936582e-36,3.334895017974633e-35,-1.6674475089873164e-35,-2.7096022021043894e-35,-5.335832028759413e-34,-2.605386732792682e-36,-5.210773465585364e-36,0.0,3.126464079351218e-36,2.401124412941736e-33,3.126464079351218e-35,-1.6674475089873164e-35,-8.337237544936582e-36,8.337237544936582e-36,4.689696119026828e-36,-6.252928158702437e-36,0.0,-9.170961299430241e-35,1.563232039675609e-36,5.471312138864632e-36,2.344848059513414e-36,1.0421546931170728e-36,-3.908080099189023e-36,-1.0421546931170728e-36,-2.0843093862341456e-35,2.0843093862341456e-36,5.210773465585364e-37,6.252928158702437e-36,6.252928158702437e-36,0.0,-2.5011712634809747e-35,2.8659254060719503e-36,2.6679160143797063e-33,-2.344848059513414e-36,-8.993409018380666e-36,-4.680046538535003e-36,-4.971463869388111e-35,-3.596746034200789e-33,-9.417990560020954e-36,-1.3216065441603175e-34,-3.5742046141718866e-35,-2.3158993180379396e-36,3.126464079351218e-36
-1.993982024448568e-09,-1.0398301418232264e-06,-7.136356719079077e-10,-1.7211213263661239e-09,1.0683126008461365e-06,-9.025392321188213e-10,-6.926463874400258e-10,-5.667106806327487e-10,-9.445178010545803e-10,-2.8422400721374712e-37,-1.2105837344289229e-36,-8.89866768264275e-36,-4.0198397859761567e-35,-9.039025217069292e-36,1.1426226162595914e-33,-4.421262334436066e-36,6.358196309522343e-36,1.1930390426256052e-36,1.0671664057518825e-33,-1.212689097445321e-35,-1.1368960288549885e-35,0.0,0.0,7.579306859033256e-37,-7.579306859033256e-37,1.5158613718066512e-36,4.244411841058624e-35,-4.547584115419954e-36,-3.789653429516628e-36,5.873962815750774e-36,-2.4632747291858084e-36,-9.47413357379157e-37,2.273792057709977e-36,4.737066786895786e-36,-1.32637870033082e-36,-2.9104538338687706e-33,1.8000853790203986e-36,2.8422400721374713e-36,1.212689097445321e-35,-4.547584115419954e-36,-1.843287428116888e-33,2.728550469251972e-35,1.2884821660356537e-35,-1.212689097445321e-35,1.2316373645929042e-36,-9.47413357379157e-37,5.210773465585364e-37,3.0317227436133024e-36,1.212689097445321e-35,-6.063445487226605e-36,-9.853098916743234e-36,-1.9403025559125136e-34,-9.47413357379157e-37,-1.894826714758314e-36,0.0,1.1368960288549885e-36,8.731361501606311e-34,1.1368960288549885e-35,-6.063445487226605e-36,-3.0317227436133024e-36,3.0317227436133024e-36,1.7053440432824827e-36,-2.273792057709977e-36,0.0,-3.334895017974633e-35,5.6844801442749425e-37,1.98956805049623e-36,8.526720216412413e-37,3.789653429516628e-37,-1.4211200360687357e-36,-3.789653429516628e-37,-7.579306859033256e-36,7.579306859033256e-37,1.894826714758314e-37,2.273792057709977e-36,2.273792057709977e-36,0.0,-9.095168230839908e-36,1.0421546931170728e-36,9.701512779562568e-34,-8.526720216412413e-37,-3.270330552138424e-36,-1.7018351049218192e-36,-1.8078050434138583e-35,-1.307907648800287e-33,-3.42472384000762e-36,-4.805841978764791e-35,-1.299710768789777e-35,-8.421452065592507e-37,1.1368960288549885e-36
-1.587800500949781e-09,-8.280128907110845e-07,-5.682654424451852e-10,-1.3705225376619228e-09,-9.025392321188213e-10,8.508772179247614e-07,-5.515517529615028e-10,-4.5126961605941066e-10,-7.521160267656879e-10,6.39504016230931e-37,2.7238134024650768e-36,2.0022002285946187e-35,9.044639518446353e-35,2.0337806738405907e-35,-2.5709008865840808e-33,9.94784025248115e-36,-1.430594169642527e-35,-2.684337845907612e-36,-2.401124412941736e-33,2.728550469251972e-35,2.558016064923724e-35,0.0,0.0,-1.7053440432824827e-36,1.7053440432824827e-36,-3.410688086564965e-36,-9.549926642381903e-35,1.0232064259694896e-35,8.526720216412414e-36,-1.3216416335439242e-35,5.542368140668069e-36,2.1316800541031035e-36,-5.116032129847448e-36,-1.0658400270515517e-35,2.9843520757443448e-36,6.548521126204733e-33,-4.0501921027958966e-36,-6.39504016230931e-36,-2.728550469251972e-35,1.0232064259694896e-35,4.147396713262998e-33,-6.139238555816938e-35,-2.8990848735802206e-35,2.728550469251972e-35,-2.7711840703340344e-36,2.1316800541031035e-36,-1.172424029756707e-36,-6.82137617312993e-36,-2.728550469251972e-35,1.364275234625986e-35,2.2169472562672275e-35,4.365680750803156e-34,2.1316800541031035e-36,4.263360108206207e-36,0.0,-2.558016064923724e-36,-1.96455633786142e-33,-2.558016064923724e-35,1.364275234625986e-35,6.82137617312993e-36,-6.82137617312993e-36,-3.837024097385586e-36,5.116032129847448e-36,0.0,7.503513790442925e-35,-1.279008032461862e-36,-4.4765281136165174e-36,-1.918512048692793e-36,-8.526720216412413e-37,3.197520081154655e-36,8.526720216412413e-37,1.7053440432824828e-35,-1.7053440432824827e-36,-4.263360108206207e-37,-5.116032129847448e-36,-5.116032129847448e-36,0.0,2.0464128519389792e-35,-2.344848059513414e-36,-2.182840375401578e-33,1.918512048692793e-36,7.358243742311454e-36,3.8291289860740935e-36,4.0675613476811814e-35,2.942792209800646e-33,7.705628640017144e-36,1.0813144452220779e-34,2.924349229776998e-35,1.894826714758314e-36,-2.558016064923724e-36
-1.218544570496348e-09,-6.35451753336414e-07,-4.3611068838816447e-10,-1.0517963661126324e-09,-6.926463874400258e-10,-5.515517529615028e-10,6.531270630010892e-07,-3.463231937200129e-10,-5.772053228666896e-10,-4.263360108206207e-37,-1.8158756016433845e-36,-1.3348001523964126e-35,-6.029759678964235e-35,-1.3558537825603936e-35,1.7139339243893873e-33,-6.6318935016541e-36,9.537294464283514e-36,1.789558563938408e-36,1.6007496086278238e-33,-1.8190336461679816e-35,-1.7053440432824828e-35,0.0,0.0,1.1368960288549885e-36,-1.1368960288549885e-36,2.273792057709977e-36,6.366617761587936e-35,-6.82137617312993e-36,-5.6844801442749427e-36,8.810944223626162e-36,-3.694912093778713e-36,-1.4211200360687357e-36,3.410688086564965e-36,7.105600180343678e-36,-1.98956805049623e-36,-4.365680750803156e-33,2.7001280685305978e-36,4.263360108206207e-36,1.8190336461679816e-35,-6.82137617312993e-36,-2.7649311421753322e-33,4.0928257038779584e-35,1.9327232490534804e-35,-1.8190336461679816e-35,1.8474560468893565e-36,-1.4211200360687357e-36,7.816160198378046e-37,4.547584115419954e-36,1.8190336461679816e-35,-9.095168230839908e-36,-1.4779648375114852e-35,-2.9104538338687706e-34,-1.4211200360687357e-36,-2.8422400721374713e-36,0.0,1.7053440432824827e-36,1.3097042252409467e-33,1.7053440432824828e-35,-9.095168230839908e-36,-4.547584115419954e-36,4.547584115419954e-36,2.558016064923724e-36,-3.410688086564965e-36,0.0,-5.002342526961949e-35,8.526720216412413e-37,2.9843520757443448e-36,1.279008032461862e-36,5.6844801442749425e-37,-2.1316800541031035e-36,-5.6844801442749425e-37,-1.1368960288549885e-35,1.1368960288549885e-36,2.8422400721374712e-37,3.410688086564965e-36,3.410688086564965e-36,0.0,-1.364275234625986e-35,1.563232039675609e-36,1.4552269169343853e-33,-1.279008032461862e-36,-4.9054958282076356e-36,-2.552752657382729e-36,-2.711707565120787e-35,-1.9618614732004305e-33,-5.137085760011429e-36,-7.208762968147186e-35,-1.9495661531846654e-35,-1.2632178098388762e-36,1.7053440432824827e-36
-9.96991012224284e-10,-5.199150709116132e-07,-3.5681783595395383e-10,-8.605606631830619e-10,-5.667106806327487e-10,-4.5126961605941066e-10,-3.463231937200129e-10,5.344396557633852e-07,-4.722589005272902e-10,-1.4211200360687356e-37,-6.0529186721446146e-37,-4.449333841321375e-36,-2.0099198929880783e-35,-4.519512608534646e-36,5.713113081297957e-34,-2.210631167218033e-36,3.1790981547611716e-36,5.965195213128026e-37,5.335832028759413e-34,-6.063445487226605e-36,-5.6844801442749427e-36,0.0,0.0,3.789653429516628e-37,-3.789653429516628e-37,7.579306859033256e-37,2.122205920529312e-35,-2.273792057709977e-36,-1.894826714758314e-36,2.936981407875387e-36,-1.2316373645929042e-36,-4.737066786895785e-37,1.1368960288549885e-36,2.368533393447893e-36,-6.6318935016541e-37,-1.4552269169343853e-33,9.000426895101993e-37,1.4211200360687357e-36,6.063445487226605e-36,-2.273792057709977e-36,-9.21643714058444e-34,1.364275234625986e-35,6.442410830178268e-36,-6.063445487226605e-36,6.158186822964521e-37,-4.737066786895785e-37,2.605386732792682e-37,1.5158613718066512e-36,6.063445487226605e-36,-3.0317227436133024e-36,-4.926549458371617e-36,-9.701512779562568e-35,-4.737066786895785e-37,-9.47413357379157e-37,0.0,5.6844801442749425e-37,4.365680750803156e-34,5.6844801442749427e-36,-3.0317227436133024e-36,-1.5158613718066512e-36,1.5158613718066512e-36,8.526720216412413e-37,-1.1368960288549885e-36,0.0,-1.6674475089873164e-35,2.8422400721374712e-37,9.94784025248115e-37,4.263360108206207e-37,1.894826714758314e-37,-7.105600180343678e-37,-1.894826714758314e-37,-3.789653429516628e-36,3.789653429516628e-37,9.47413357379157e-38,1.1368960288549885e-36,1.1368960288549885e-36,0.0,-4.547584115419954e-36,5.210773465585364e-37,4.850756389781284e-34,-4.263360108206207e-37,-1.635165276069212e-36,-8.509175524609096e-37,-9.039025217069292e-36,-6.539538244001435e-34,-1.71236192000381e-36,-2.4029209893823954e-35,-6.498553843948885e-36,-4.210726032796253e-37,5.6844801442749425e-37
-1.6616516870404752e-09,-8.665251181860227e-07,-5.946963932565885e-10,-1.4342677719717736e-09,-9.445178010545803e-10,-7.521160267656879e-10,-5.772053228666896e-10,-4.722589005272902e-10,8.904179203386223e-07,-3.552800090171839e-37,-1.5132296680361536e-36,-1.1123334603303437e-35,-5.024799732470196e-35,-1.1298781521336614e-35,1.4282782703244892e-33,-5.526577918045083e-36,7.947745386902929e-36,1.4912988032820065e-36,1.3339580071898532e-33,-1.5158613718066513e-35,-1.4211200360687357e-35,0.0,0.0,9.47413357379157e-37,-9.47413357379157e-37,1.894826714758314e-36,5.30551480132328e-35,-5.6844801442749427e-36,-4.737066786895786e-36,7.342453519688467e-36,-3.0790934114822604e-36,-1.1842666967239464e-36,2.8422400721374713e-36,5.921333483619732e-36,-1.657973375413525e-36,-3.638067292335963e-33,2.250106723775498e-36,3.552800090171839e-36,1.5158613718066513e-35,-5.6844801442749427e-36,-2.30410928514611e-33,3.4106880865649656e-35,1.6106027075445672e-35,-1.5158613718066513e-35,1.5395467057411302e-36,-1.1842666967239464e-36,6.513466831981705e-37,3.789653429516628e-36,1.5158613718066513e-35,-7.579306859033256e-36,-1.2316373645929042e-35,-2.425378194890642e-34,-1.1842666967239464e-36,-2.368533393447893e-36,0.0,1.4211200360687357e-36,1.091420187700789e-33,1.4211200360687357e-35,-7.579306859033256e-36,-3.789653429516628e-36,3.789653429516628e-36,2.1316800541031035e-36,-2.8422400721374713e-36,0.0,-4.168618772468291e-35,7.105600180343678e-37,2.4869600631202874e-36,1.0658400270515517e-36,4.737066786895785e-37,-1.7764000450859196e-36,-4.737066786895785e-37,-9.474133573791572e-36,9.47413357379157e-37,2.3685333934478926e-37,2.8422400721374713e-36,2.8422400721374713e-36,0.0,-1.1368960288549885e-35,1.302693366396341e-36,1.2126890974453212e-33,-1.0658400270515517e-36,-4.0879131901730296e-36,-2.127293881152274e-36,-2.2597563042673228e-35,-1.634884561000359e-33,-4.2809048000095245e-36,-6.007302473455989e-35,-1.6246384609872212e-35,-1.0526815081990634e-36,1.4211200360687357e-36
1.634288041479046e-36,7.276134584671926e-35,-3.908080099189023e-37,-7.816160198378046e-37,-2.8422400721374712e-37,6.39504016230931e-37,-4.263360108206207e-37,-1.4211200360687356e-37,-3.552800090171839e-37,8.412876258519373e-07,-4.255383374403341e-10,-3.5217909746242983e-09,-2.2065561045763413e-08,-3.4651913844094505e-09,-8.048075041936374e-07,-2.437174114431011e-09,-3.2108801825043484e-09,-6.769928095641664e-10,-4.0018740215695595e-34,4.547584115419954e-36,4.263360108206207e-36,0.0,0.0,-2.8422400721374712e-37,2.8422400721374712e-37,-5.6844801442749425e-37,-1.591654440396984e-35,1.7053440432824827e-36,1.4211200360687357e-36,-2.2027360559065404e-36,9.237280234446782e-37,3.552800090171839e-37,-8.526720216412413e-37,-1.7764000450859196e-36,4.973920126240575e-37,1.091420187700789e-33,-6.7503201713264946e-37,-1.0658400270515517e-36,-4.547584115419954e-36,1.7053440432824827e-36,6.9123278554383304e-34,-1.0232064259694896e-35,-4.831808122633701e-36,4.547584115419954e-36,-4.618640117223391e-37,3.552800090171839e-37,-1.9540400495945115e-37,-1.1368960288549885e-36,-4.547584115419954e-36,2.273792057709977e-36,3.694912093778713e-36,7.276134584671926e-35,3.552800090171839e-37,7.105600180343678e-37,0.0,-4.263360108206207e-37,-3.2742605631023667e-34,-4.263360108206207e-36,2.273792057709977e-36,1.1368960288549885e-36,-1.1368960288549885e-36,-6.39504016230931e-37,8.526720216412413e-37,0.0,1.2505856317404873e-35,-2.1316800541031033e-37,-7.460880189360862e-37,-3.197520081154655e-37,-1.4211200360687356e-37,5.329200135257759e-37,1.4211200360687356e-37,2.8422400721374713e-36,-2.8422400721374712e-37,-7.105600180343678e-38,-8.526720216412413e-37,-8.526720216412413e-37,0.0,3.410688086564965e-36,-3.908080099189023e-37,-3.6380672923359633e-34,3.197520081154655e-37,-8.484382518508246e-14,-6.170460013460896e-14,5.874064489229527e-13,-3.103916022431646e-11,2.0952398498537924e-12,2.9364355727737867e-11,-4.884947510656608e-13,-1.8511380040382754e-13,-7.97017751738707e-14
