0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
3.7275972917722206e-06,-3.799132348985542e-09,-3.4626802522469095e-06,-6.019960035853776e-08,-5.236704486561294e-08,-5.804941548372729e-08,-6.538062527481573e-08,-1.7101400630171827e-08,-5.874054155906775e-09,1.074882146619766e-10,-6.121105728145146e-10,-3.518933667758117e-09,2.145894392435982e-08,-3.5821926567036466e-07,3.6086440694895686e-07,-1.082323795609168e-08,-8.620120973881867e-09,-4.414302804603653e-10,-2.4069155280380466e-11,1.772393270703398e-08,-1.0053258087867489e-11,-2.0106516175734977e-11,-1.0053258087867489e-11,-2.5133145219669164e-11,-1.5079887131800924e-11,-2.2619830697702652e-11,-4.90176837264299e-09,9.397983755626213e-12,3.450270159710579e-10,-1.0383049894899135e-08,-1.663649881953277e-08,7.663555442547535e-10,-3.6965778800556653e-09,2.9085085056964904e-08,-2.73772875956834e-10,5.950738899405067e-10,6.202081931163187e-10,8.844030195138269e-11,-1.1024975805393282e-09,-3.4028649199923963e-12,9.841300919766929e-09,4.271032681040134e-11,-3.810338513283554e-10,-9.535133092855678e-09,4.6382884272132215e-10,-2.17464764333473e-09,2.1415383782843595e-10,-5.399315074427052e-11,-7.060263731514503e-12,-3.0258273135066185e-12,-6.724060696681809e-12,-9.413684975351807e-12,-1.0086091045021033e-12,-2.82347929909395e-09,4.549727608517529e-08,6.111910142323846e-10,-4.7672135442317804e-08,3.057678205177225e-10,7.338427692425997e-11,1.6511462307958628e-10,4.0361352308343963e-10,1.2230712820709698e-10,7.763673519509685e-11,-1.3713448220522965e-10,3.184085124304526e-11,7.135424582195214e-09,3.647485052263481e-10,-8.223139867576551e-10,-2.007266964586431e-08,1.3326475278666412e-08,2.294388644768053e-10,1.370225739043275e-11,2.1324569478397272e-11,2.0487734386337566e-08,3.2560582041183147e-11,6.919123683751208e-11,2.8490509286035414e-11,2.0350363775739212e-11,2.442043653088662e-11,4.070072755147893e-12,4.884087306177324e-11,-3.914014694993546e-09,-3.2278544125926413e-10,4.396154254872494e-09,1.3648577471835777e-08,5.143799731440888e-08,1.8063740601399727e-08,1.5376789670415743e-08,-9.498620100101033e-08,-2.7317943969848666e-09
-3.799132348985542e-09,9.952718753484268e-07,-9.2268067390261e-07,-1.5637580139591e-08,-1.3225153819091837e-08,-1.4420467290548538e-08,-1.7356638225571496e-08,-4.738199426711448e-09,-2.849920289057011e-09,-1.6750102176490996e-12,-4.1148412126217405e-11,9.129317374377937e-11,-7.499342648180009e-11,-9.074421525596148e-10,1.0598088209967826e-09,-7.669246932075468e-11,-3.996607552739965e-11,-4.660964090663967e-12,-4.716031030903606e-13,6.598772779854702e-11,-7.646894223618815e-14,-1.529378844723763e-13,-7.646894223618815e-14,-1.9117235559047773e-13,-1.1470341335429343e-13,-1.7205512003144455e-13,2.1066161762916726e-11,1.1454924785948308e-13,1.2997986196224691e-12,-1.0966523789840985e-10,-2.3394785220235664e-10,3.405539267199714e-12,-7.696594898494593e-11,4.049843550290516e-10,7.029707204149969e-12,2.8947292242744754e-12,-1.1223443313097655e-12,-1.5451063598754405e-12,9.158133778309532e-12,-9.665834442086842e-13,2.748856903539319e-10,-6.091111822637633e-12,-3.3784329352155847e-12,-2.658138267092955e-10,-4.3517115351668696e-12,6.617433082627727e-12,-6.761793500342536e-13,-1.5393059919930048e-13,4.676351723904026e-14,2.0041507388161895e-14,4.4536683084805396e-14,6.235135631871451e-14,6.680502462720269e-15,1.7094980541632144e-11,-1.6804593970114325e-10,-2.507979244634842e-12,1.7516838312292062e-10,-1.1319171249234798e-12,-2.7166010998165927e-13,-6.112352474587394e-13,-1.494130604899167e-12,-4.5276684996942314e-13,8.86653049982102e-13,6.131075072604645e-13,2.78099307889818e-11,1.647013740281534e-10,-5.323765844068329e-10,-3.032480754259701e-11,2.003347980035496e-10,1.758389744870202e-10,-5.191636206347207e-12,-1.8385037767278846e-12,3.094700714029665e-13,9.533197805954315e-11,1.771238231870461e-13,3.763881242725115e-13,1.5498334528868248e-13,1.1070238949191092e-13,1.3284286739026763e-13,2.2140477898380762e-14,2.6568573478053525e-13,-1.6228833028639882e-11,6.932883227715511e-12,9.15405360757126e-11,4.2711538925225364e-11,3.642651246265513e-10,4.4607746668238083e-11,1.2141428379589534e-10,-6.507927736191527e-10,-2.2626633353184277e-12
-3.4626802522469095e-06,-9.2268067390261e-07,6.841950509441105e-05,-1.458960123567156e-05,-1.2318960962005516e-05,-1.336136484603365e-05,-1.6170248352254105e-05,-4.41750828653033e-06,-2.6494567279886997e-06,-1.07529242541884e-09,-4.291563196697206e-09,4.782032445823738e-08,-1.3028584938187156e-08,5.893307998110455e-08,-4.8856568978454496e-08,-2.3348127268572326e-08,-1.1853877085219489e-08,-1.9726286789227478e-09,-3.015393545390846e-10,2.9707644897889983e-08,-2.4124749089076726e-11,-4.824949817815345e-11,-2.4124749089076726e-11,-6.031187272269127e-11,-3.618712363361553e-11,-5.428068545042302e-11,9.745938892209609e-10,-1.2450586280852808e-11,-4.30515436014136e-10,4.0939980638913215e-08,-3.965312745883426e-09,-2.9917485027934825e-09,-1.359474907302888e-09,-2.995341047198072e-08,-1.241531253822816e-09,-7.484904908382321e-10,-1.1272317171290816e-09,-7.948582501441164e-10,6.162765797824684e-09,8.676973124605738e-11,-8.347398793256671e-09,2.3179610726960267e-10,-1.159203883111386e-09,7.329706318476726e-09,-2.4054724417606213e-09,-2.1947122799415972e-10,-1.474836428186263e-10,-8.000915386343554e-11,5.486856983874046e-12,2.3515101359463533e-12,5.225578079880774e-12,7.315809311831376e-12,7.838367119820317e-13,1.869716311651222e-09,-4.0330550546384586e-08,-4.817094022272733e-10,3.997448155730378e-08,-2.724757187370354e-10,-6.539417249689418e-11,-1.471368881180128e-10,-3.59667948732927e-10,-1.089902874948214e-10,2.1620103843691784e-09,1.1441945486517977e-09,-3.461955008382981e-10,2.486887216078464e-09,-3.3933915516646906e-08,-3.980091268147195e-09,3.6817923253621184e-08,-3.966127654404491e-09,1.3205814231867711e-09,-1.2389849996404183e-10,2.617255583475858e-10,3.4074527147923694e-08,5.479326882734016e-11,1.1643569625809675e-10,4.794411022392384e-11,3.424579301708828e-11,4.109495162050543e-11,6.84915860341752e-12,8.218990324101086e-11,-1.8163520993089347e-09,4.75426593767674e-09,4.278366452929021e-08,-1.6631425261470541e-09,-6.268603986462751e-08,4.57514397301498e-09,4.1473513432869615e-08,-3.182871074504758e-08,3.752881177985624e-09
-6.019960035853776e-08,-1.5637580139591e-08,-1.458960123567156e-05,1.5489881558761218e-05,-2.0515036890489085e-07,-2.190460082476291e-07,-2.727775033472021e-07,-7.355219458508756e-08,-4.498935364572626e-08,1.8127959239338869e-10,3.340966070754974e-10,-4.894409287941782e-09,1.4146820305840719e-08,-3.0120627899941394e-07,2.9487467183952574e-07,-8.342095485740073e-10,-2.7860715203641806e-09,1.3634789977831574e-11,1.8541759876075532e-11,-2.648020702402343e-09,1.617555237560375e-12,3.23511047512075e-12,1.617555237560375e-12,4.043888093900953e-12,2.42633285634056e-12,3.639499284510913e-12,5.95503763616012e-10,-2.1678905559724442e-12,1.356956802403411e-10,2.935296133268865e-09,2.428588917354557e-09,4.332967898368324e-10,8.230506403675548e-10,-7.0025657107161914e-09,-9.070147169418348e-13,1.8565842327373917e-10,7.297872170061285e-10,1.2131183960528326e-10,3.140293861173496e-10,3.307405226904357e-11,8.362617127393593e-10,5.17700125271229e-10,-1.92817295440625e-12,-3.1982961692625463e-09,6.618223660569145e-10,4.987377577404125e-10,-1.714592247215282e-11,3.270618354153836e-11,-4.6679937437781554e-14,-2.0005687473323556e-14,-4.445708327397679e-14,-6.223991658370937e-14,-6.668562491112695e-15,7.427283380753812e-11,-2.350062194927117e-09,-3.8568158570029346e-11,2.8615794571991818e-09,-1.550436760913291e-11,-3.721048226192276e-12,-8.372358508932788e-12,-2.046576524405798e-11,-6.201747043653643e-12,-3.9759787712172e-10,-1.3490800242928453e-10,-7.220641291185325e-11,-3.4109721248515104e-09,1.7972152586782014e-08,7.572133977091347e-10,-1.3840081607968985e-08,-1.3163843909788651e-09,4.8276632567857514e-11,6.913162131813917e-11,-1.8615987463243257e-11,-3.0697740682305837e-09,-4.893427035014905e-12,-1.0398532449406456e-11,-4.281748655638239e-12,-3.05839189688434e-12,-3.670070276261123e-12,-6.116783793768631e-13,-7.340140552522246e-12,-4.069745013814393e-09,-9.209993809764852e-10,-5.049282762850868e-09,6.7078211154478085e-09,9.107767587805198e-08,4.9341866002778264e-09,3.3966443922938826e-09,-9.171648509591396e-08,-3.1503047567842087e-09
-5.236704486561294e-08,-1.3225153819091837e-08,-1.2318960962005516e-05,-2.0515036890489085e-07,1.3113418654078742e-05,-1.9218027225223e-07,-2.2341845772883637e-07,-6.199149470063647e-08,-3.8578353881065e-08,-2.74000100916886e-10,5.144213057328609e-09,5.962422610749107e-08,-6.971532844259067e-08,1.805077749096141e-06,-1.989785666529264e-06,1.1269140296231327e-07,7.025093231459442e-08,4.4723817238902065e-09,1.8016600340663484e-10,-2.9325007491846875e-08,2.2187032142330838e-11,4.4374064284661675e-11,2.2187032142330838e-11,5.546758035582743e-11,3.3280548213496247e-11,4.992082232024471e-11,1.2497322047824143e-09,-6.115884413372892e-12,-3.0511149731036357e-10,7.651812278340543e-09,1.1110416204275693e-08,-5.473148288925793e-10,1.90018282774988e-09,-1.9454414425908087e-08,3.2192716491241985e-10,-5.081232923758721e-10,-2.230726235437772e-09,-3.5928820315192437e-10,1.4229615908225729e-09,-1.7351805495618497e-10,1.3131297492554814e-08,-7.40276270092308e-10,3.823398928738607e-09,-1.2885611742520752e-08,-1.984641614051808e-09,1.9780533934734008e-10,-1.6174597724792705e-11,-1.1402095028503426e-11,1.9303482947290924e-12,8.272921263125313e-13,1.8384269473612096e-12,2.5737977263052075e-12,2.7576404210416533e-13,6.88179924129776e-10,-4.334436119111666e-09,-7.412032647122385e-11,4.565964030914997e-09,-2.9228918531174044e-11,-7.0149404474824555e-12,-1.5783616006835642e-11,-3.858217246115453e-11,-1.1691567412470522e-11,-1.5355041270657997e-11,2.4216083031074104e-10,3.66733815136076e-10,-3.007642699871134e-09,-9.051425798244147e-08,1.1280200748122624e-08,8.815660517475181e-08,-5.587379430433842e-09,-7.078543701584985e-10,-3.7554624135400937e-10,-1.4404162140283277e-10,-3.409718046814716e-08,-5.4326077322621686e-11,-1.1544291431056925e-10,-4.753531765729415e-11,-3.395379832663853e-11,-4.0744557991965557e-11,-6.790759665327711e-12,-8.148911598393111e-11,1.388858021982514e-08,-3.0399451583165203e-09,-6.65416569040365e-08,-9.58392695553537e-08,1.6265827936337238e-07,-1.5114144709748542e-07,-1.3732580468535071e-07,2.6952325172257097e-07,6.107424509202497e-09
-5.804941548372729e-08,-1.4420467290548538e-08,-1.336136484603365e-05,-2.190460082476291e-07,-1.9218027225223e-07,1.4205597115771953e-05,-2.440541224534239e-07,-6.668044663120576e-08,-4.159847471570272e-08,1.227440704667908e-10,-1.9306653049503945e-11,-7.058465807214148e-08,-1.0374591708611858e-08,2.9385409228301586e-07,-1.6108166882548837e-07,-3.846214089423254e-08,-1.2395937252401166e-08,-7.732830841092788e-10,5.474133978280403e-11,-3.567887487096393e-10,-2.0071940338478457e-12,-4.014388067695691e-12,-2.0071940338478457e-12,-5.017985084619413e-12,-3.0107910507716478e-12,-4.516186576156708e-12,3.2933382630544527e-09,-5.5971358236023254e-12,-4.912646435769231e-11,1.1609740562653761e-08,3.965314477438988e-09,2.930986981091759e-10,1.5718168714730786e-09,-1.6870346544223105e-08,-3.606761783184575e-10,-1.1986606708125794e-10,-9.945259276164205e-10,1.7766642092104552e-10,-2.3503404566876578e-09,-1.9770945391885755e-11,-2.286136652015267e-08,-9.994447335217986e-10,-9.185604326889857e-10,2.774069689396707e-08,1.4053417384089447e-10,4.5690586379798075e-09,-8.984773358226223e-11,3.725915965597073e-10,-6.327841028072338e-12,-2.7119318691739953e-12,-6.026515264830386e-12,-8.437121370762493e-12,-9.039772897246548e-13,-1.3303827087724135e-09,-1.7009123669191659e-09,-7.562937885184414e-11,6.363864120410116e-09,-7.922508051551063e-12,-1.9014019323728283e-12,-4.2781543478402876e-12,-1.04577106280507e-11,-3.169003220621179e-12,-4.548818985508962e-09,-1.4377501015848462e-10,-4.2372123893806894e-10,-5.560915846944666e-09,3.330210533700204e-08,-6.052325454117728e-09,-1.748455886654462e-08,-4.013590924655527e-09,3.285956719729963e-10,1.2896819579492917e-10,-7.944114786663574e-11,-1.2979051063463935e-09,-1.3840142212649278e-12,-2.94103022018747e-12,-1.2110124436075893e-12,-8.650088882908321e-13,-1.0380106659487506e-12,-1.7300177765811598e-13,-2.076021331897501e-12,9.82064497118291e-09,1.7764571129622473e-09,2.1628768648505296e-08,1.730972483096524e-08,-3.7972452021778424e-07,4.203911622779379e-08,2.1697321022475638e-08,2.557917262716791e-07,6.481665381087005e-09
-6.538062527481573e-08,-1.7356638225571496e-08,-1.6170248352254105e-05,-2.727775033472021e-07,-2.2341845772883637e-07,-2.440541224534239e-07,1.7135634325209944e-05,-8.25527372399449e-08,-4.99250843152396e-08,-1.5951397074020053e-10,4.803351709314087e-10,1.7477260156689828e-09,-4.395372480346471e-08,1.0014111556811506e-06,-9.724077194985587e-07,4.167629798291655e-09,8.131655567196481e-09,3.356419433213754e-10,1.0273833326158302e-10,-2.0977853979888653e-08,1.6071678899006015e-11,3.214335779801203e-11,1.6071678899006015e-11,4.0179197247514804e-11,2.410751834850866e-11,3.6161277522763744e-11,-1.7587042302739082e-10,1.6516447835800632e-11,-5.389707200006602e-10,-5.008030256933647e-08,5.59867721204177e-09,-5.943309922468962e-10,-4.323968258536942e-10,4.5113929106692273e-08,1.829655302512133e-09,-6.721953853556391e-10,-2.1876367622649344e-09,-1.0671706692701619e-11,4.770442314048822e-10,-1.7057157623177905e-10,-5.3168408617253334e-09,-1.8084329189286225e-09,6.050768251237402e-11,9.651009094310628e-09,-7.402448310788409e-10,-2.5199243761429922e-09,2.5342296201049305e-11,-2.592228142366598e-10,7.792146728957415e-12,3.339491455267664e-12,7.42109212281666e-12,1.0389528971942309e-11,1.1131638184225252e-12,2.189393494343853e-09,-3.7025410733519918e-09,-4.321690095862694e-11,1.1988661577781702e-09,-2.718705880124666e-11,-6.5248941122996054e-12,-1.4681011752673282e-11,-3.588691761764894e-11,-1.0874823520499159e-11,2.6790209223066714e-09,-4.680476436950413e-11,5.439701754545524e-10,2.506347453845949e-09,-2.2255610551516594e-08,1.9450127285621136e-09,2.033082646923679e-08,-1.3652549092476476e-09,-1.553245662853616e-09,-8.790067225491334e-11,-6.943021791802843e-11,-2.259460891998278e-08,-3.7410992890070535e-11,-7.949835989139935e-11,-3.2734618778811623e-11,-2.338187055629414e-11,-2.8058244667552786e-11,-4.676374111258817e-12,-5.611648933510557e-11,1.6719890469421336e-08,1.7038750392774455e-09,4.408987649499932e-09,-1.783248088690497e-08,-3.790269503431746e-07,-4.500311520135646e-09,-1.8987051456850595e-08,3.8188285989460944e-07,1.0945066623781427e-08
-1.7101400630171827e-08,-4.738199426711448e-09,-4.41750828653033e-06,-7.355219458508756e-08,-6.199149470063647e-08,-6.668044663120576e-08,-8.25527372399449e-08,4.739407563110131e-06,-1.257276066503633e-08,9.707082255085036e-10,-7.482120241779763e-10,-2.629623398048595e-08,8.743447349953339e-08,-2.1721746404801115e-06,2.184897597953821e-06,-3.628032519525516e-08,-3.63999745228613e-08,-1.3541318469270107e-09,-2.116266145508437e-11,2.5865970315448623e-09,-1.672275700162576e-12,-3.344551400325152e-12,-1.672275700162576e-12,-4.1806892504067305e-12,-2.5084135502436126e-12,-3.762620325366033e-12,-3.2407717798644364e-10,-8.938532142377244e-13,7.071743211567798e-10,-1.1501362669987578e-09,1.8975003460496663e-10,2.2688164671248155e-09,1.6249571627961917e-09,-4.836973420382937e-09,-2.0810455525791878e-10,1.0533871927177093e-09,4.5455210798483105e-09,6.854013333757378e-10,-4.364102708570797e-09,2.2068453378574422e-10,1.0028024141718679e-08,2.44848529368066e-09,-1.1833022595735813e-09,-1.567891501027628e-08,3.3845234223656432e-09,-4.89880040349816e-11,2.0422029112454263e-12,6.131326947758665e-12,-7.370465624740839e-13,-3.1587709820319736e-13,-7.019491071182286e-13,-9.827287499653589e-13,-1.0529236606772986e-13,-2.5660426056791515e-10,7.385077518838341e-10,1.7944507576087206e-11,-8.04906411530061e-10,4.9987773577416705e-12,1.1997065658581202e-12,2.699339773180789e-12,6.598386112219873e-12,1.99951094309683e-12,2.4160094111522034e-11,-8.11698307846334e-10,-1.1145622723052867e-10,-1.2279269600869057e-09,8.476664706968519e-08,-2.591519364104498e-09,-8.091737774484714e-08,7.277470254288028e-10,2.6155030156779743e-10,3.328376844193464e-10,2.0280650819785625e-11,2.7104351682273836e-09,4.578805585504902e-12,9.729961869198274e-12,4.00645488731672e-12,2.861753490940366e-12,3.434104189128349e-12,5.723506981881127e-13,6.868208378256698e-12,-2.6725258072883098e-08,-3.5436578099742504e-09,-2.844406357159833e-09,6.685238236101012e-08,4.55956121436749e-07,7.321213190458098e-08,6.30642654223915e-08,-6.001763203303333e-07,-1.8737716794275448e-08
-5.874054155906775e-09,-2.849920289057011e-09,-2.6494567279886997e-06,-4.498935364572626e-08,-3.8578353881065e-08,-4.159847471570272e-08,-4.99250843152396e-08,-1.257276066503633e-08,2.8474696491473225e-06,1.2977662490588308e-10,-2.429838842899115e-10,-4.054360826234369e-09,1.4153359775565808e-08,-3.275995140886761e-07,3.3128760413127236e-07,-7.035955389525261e-09,-6.295771858202584e-09,-2.7438109110506525e-10,-8.643831520185062e-12,3.1991605825941803e-09,-1.920301460136065e-12,-3.84060292027213e-12,-1.920301460136065e-12,-4.80075365034026e-12,-2.880452190204018e-12,-4.320678285306272e-12,-7.364129273611207e-10,1.2218438731564384e-12,1.352214298161194e-10,-1.4835363341406387e-09,-2.4618069413532946e-09,3.724091943304713e-10,-3.5529144551573434e-10,3.5809788142372075e-09,-7.185785961104036e-11,2.1291235667772092e-10,6.482738912793538e-10,9.469619760406521e-11,-5.767005122905243e-10,2.7637998605599928e-11,2.4285362293212064e-09,3.1369926375542834e-10,-2.3617773380398503e-10,-3.1726654398973406e-09,4.879616339852872e-10,-3.1125204099837916e-10,3.0063749314847155e-11,-6.706228255570545e-12,-1.0905490223040882e-12,-4.673781524160962e-13,-1.0386181164802705e-12,-1.454065363071981e-12,-1.5579271747201874e-13,-4.3075464478766056e-10,6.4139445436906394e-09,8.741215635864915e-11,-6.727992549138421e-09,4.310893846162821e-11,1.0346145230791722e-11,2.327882676928153e-11,5.690379876935606e-11,1.7243575384652493e-11,1.7126408165775943e-11,-1.1424666982998038e-10,-1.6401652486415275e-11,9.163230109187678e-10,1.0897304831165442e-08,-5.03775848885488e-10,-1.3270648790510462e-08,2.0307005258162517e-09,7.615317662913191e-11,4.480473373454872e-11,7.634956550029911e-12,3.664153785051774e-09,5.8602178894588685e-12,1.2452963015099821e-11,5.127690653276534e-12,3.662636180911735e-12,4.395163417093997e-12,7.325272361823586e-13,8.790326834187994e-12,-3.892531125443217e-09,-4.192764932351987e-10,1.0931276272149126e-09,1.081081296450699e-08,6.003587061491393e-08,1.282304825541162e-08,1.1176032781626658e-08,-8.795839058077039e-08,-2.6737250003095675e-09
1.074882146619766e-10,-1.6750102176490996e-12,-1.07529242541884e-09,1.8127959239338869e-10,-2.74000100916886e-10,1.227440704667908e-10,-1.5951397074020053e-10,9.707082255085036e-10,1.2977662490588308e-10,5.796576903741487e-07,-3.5843181008907667e-10,-1.0412933776701511e-08,-3.269005943233079e-09,-5.284055074626248e-07,-1.5573767829599242e-08,-9.378606774301614e-09,-1.1295906387762489e-08,-5.286573120848965e-10,-3.0701415198814243e-12,4.757646472538305e-10,-3.3101099615232964e-13,-6.620219923046593e-13,-3.3101099615232964e-13,-8.27527490380811e-13,-4.96516494228431e-13,-7.447747413426902e-13,-3.680466758055657e-11,-2.382052353142948e-13,1.9029297592911658e-10,-2.2527253829820556e-10,-6.187665293290708e-11,5.729081110128123e-10,3.5836004760204984e-10,-1.1826270984259472e-09,-2.9750539156685846e-11,2.8347427070233114e-10,1.1141448274604724e-09,1.4171738266710558e-10,1.447945041253582e-10,5.440795844677523e-11,2.752866701034795e-09,7.275564219684122e-10,-2.2233278545138284e-10,-5.539088004704566e-09,8.50701149030493e-10,-1.3617252576070493e-11,9.226979935779753e-13,9.477060428349478e-13,-4.503412632530371e-14,-1.93003398537051e-14,-4.288964411934599e-14,-6.004550176705901e-14,-6.433446617901347e-15,-1.973149687789683e-11,1.5040241481386652e-10,3.6383553160527795e-12,-1.6834535063590348e-10,1.0142334054738299e-12,2.434160173137444e-13,5.476860389559283e-13,1.3387880952256394e-12,4.056933621895646e-13,9.375406155384091e-12,-1.7044941908735433e-10,-4.067225551548056e-11,-4.7033812852327864e-12,1.717813963520127e-08,6.930082773001649e-11,-1.7523491737556187e-08,4.683233603425014e-10,4.55083016459397e-11,6.795599866583563e-11,2.6654186053656304e-12,5.114134513375174e-10,8.523490485201363e-13,1.8112417281052621e-12,7.458054174550431e-13,5.327181553250574e-13,6.392617863900574e-13,1.0654363106501703e-13,1.2785235727801147e-12,-6.8758411489730955e-09,-8.987636287940958e-10,-1.6767683455432645e-09,1.4211696392284811e-08,1.2913214796274755e-07,1.4684817618232242e-08,1.3414218281303963e-08,-1.5535653860612455e-07,-4.7858663528843956e-09
