0,1,2,3,4,5,6,7,8,9
0.9719002288032526,0.006956113516561755,0.003941796420596476,0.0006048225488428214,0.002211966996796244,0.0005796761263801465,0.001107209813746194,0.0007097092392771542,0.010117566715655916,0.0018709098188902581
0.0016476710399508595,0.9825196121415773,0.0007269275297220714,0.0006283076821905704,0.0017516554210789113,0.001133595204693248,0.0006722473135070073,0.0007059306012195709,0.0009383140226566734,0.009275739043403676
0.0023835321534970435,0.001042757058760365,0.975927205863483,0.0036624964636971396,0.004581025084542905,0.0030883538908835655,0.005968800844029287,0.0012178368597564886,0.0012165499018870925,0.0009114418794631369
0.0013657886899381474,0.001285864343387993,0.0035675299706393283,0.9689540113988147,0.0033237565977156914,0.015079786280910359,0.0028886394673744197,0.0013650967151843433,0.001132110415698988,0.0010374161203362997
0.0014354463193082838,0.0011477538213775517,0.0033012778162589402,0.0029072397675728207,0.9618178780007748,0.0053462456201968855,0.00505634427547298,0.016079005571810176,0.001806390398288275,0.0011024184089398056
0.0005849770180476154,0.0011365181488502422,0.0022204309453549877,0.012695332154998852,0.003460929170175829,0.9735327269368623,0.002055743480456574,0.002053907390071572,0.0013383276274997178,0.0009211071276822804
0.00047933053098038323,0.0002877995718662484,0.0028890841744038066,0.0033704327239725135,0.0038381608817501006,0.0028442275131017533,0.9837486447415348,0.0008860830268854972,0.0010443461201709268,0.0006118907153339571
0.000316211146561682,0.0007538915091173274,0.001698881153704464,0.0011481160244961614,0.008355624175723234,0.002984686240473236,0.0007083473198336605,0.9820526497175007,0.0006366224743789668,0.001344970238210275
0.00871842215398525,0.0029185038961725843,0.0015879599557047843,0.001529769755244045,0.002384289137539965,0.0013499414503536035,0.0020874988865788795,0.00039669603252240733,0.9746603243257059,0.004366594406192899
0.001162263894516698,0.009590871933937364,0.0010704359005345116,0.00078445612077564,0.0019887055425651815,0.0011344541975003154,0.0004958646992262529,0.0009927787549399078,0.0021251344252553703,0.9806550345307488
